% Model,verification_2d_nozzle_tapered.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 8 2021, 14:24"
% Dimension,2
% Nodes,13231
% Expressions,1
% Description,"Current density, phi component"
% Length unit,m
% R,Z,mef.Jphi (A/m^2) @ freq=2E6
3.4E-4,0.00338,-109223.11203491289+98449.49122977552i
3.5000000000000005E-4,0.00338,-111572.8017796765+101846.92416288052i
3.6E-4,0.00338,-114047.22893148391+105196.68169372626i
3.7E-4,0.00338,-116632.01638902357+108517.7341034096i
3.8E-4,0.00338,-119360.22373301715+111837.02467168745i
3.9000000000000005E-4,0.00338,-122237.04074617884+115173.78589702085i
4.0E-4,0.00338,-125220.21833509502+118557.03424085598i
4.1E-4,0.00338,-128279.59843798325+122016.7471840498i
4.2E-4,0.00338,-131473.4374396382+125528.87992780782i
4.3000000000000004E-4,0.00338,-134799.97847748833+129102.51387682292i
4.4000000000000007E-4,0.00338,-138214.26819225636+132748.4916804343i
4.5E-4,0.00338,-141678.21098499463+136459.49031482934i
4.6E-4,0.00338,-145337.82032565295+140281.79775535694i
4.7000000000000004E-4,0.00338,-149080.1032500718+144196.33480175235i
4.8000000000000007E-4,0.00338,-152870.55573252134+148208.73303368175i
4.9E-4,0.00338,-156831.40389681654+152321.01442869837i
5.0E-4,0.00338,-160914.23306750023+156522.0266708598i
5.1E-4,0.00338,-165090.56368057913+160811.63349080906i
5.200000000000001E-4,0.00338,-169399.0372654898+165219.11644328013i
5.300000000000001E-4,0.00338,-173878.86914920007+169706.11470533305i
5.4E-4,0.00338,-178504.0514210007+174232.4006026041i
5.5E-4,0.00338,-183274.5840808916+178797.97413509316i
5.600000000000001E-4,0.00338,-188093.9718065509+183485.82966652495i
5.700000000000001E-4,0.00338,-193200.34596290247+188189.1253563164i
5.8E-4,0.00338,-198478.31442657587+192897.63544566574i
5.9E-4,0.00338,-203891.63856060992+197628.1214994856i
6.000000000000001E-4,0.00338,-209412.65753273282+202445.04756207834i
6.100000000000001E-4,0.00338,-215258.01447982274+207241.34050203592i
6.2E-4,0.00338,-221297.19858750203+211982.72169805257i
6.3E-4,0.00338,-227499.16151470563+216679.69363243793i
6.4E-4,0.00338,-233858.29694211288+221367.31627469006i
6.500000000000001E-4,0.00338,-240514.06501262673+226056.66064821545i
6.6E-4,0.00338,-247377.9759112204+230583.08961729586i
6.7E-4,0.00338,-254484.4205576556+235029.61629064105i
6.8E-4,0.00338,-261804.03919323644+239382.32092217996i
6.900000000000001E-4,0.00338,-269348.4724618144+243684.19526098942i
7.0E-4,0.00338,-277054.3515854719+247786.37285713086i
7.1E-4,0.00338,-284967.0273199959+251642.7726305976i
7.2E-4,0.00338,-293106.7542580921+255283.98431522548i
7.300000000000001E-4,0.00338,-301428.7371336279+258722.10294516475i
7.4E-4,0.00338,-309848.09747420624+261914.7989362307i
7.5E-4,0.00338,-318371.9408457495+264685.73344394995i
7.6E-4,0.00338,-327046.17560045223+267070.1444577257i
7.700000000000001E-4,0.00338,-335782.7339430655+269108.9751448585i
7.8E-4,0.00338,-344539.64314503+270828.2385479214i
7.9E-4,0.00338,-353101.4165042653+272040.59089047683i
8.0E-4,0.00338,-361682.79885006516+272771.47127650876i
8.100000000000001E-4,0.00338,-370101.131036959+273020.1222157786i
8.2E-4,0.00338,-378356.41306494694+272786.5437082863i
8.3E-4,0.00338,-386210.6283364239+272539.6533255904i
8.4E-4,0.00338,-393438.10957971646+271620.8293792337i
8.500000000000001E-4,0.00338,-400255.91044269607+269964.8807215367i
8.600000000000001E-4,0.00338,-406565.2555678944+267774.269010187i
8.7E-4,0.00338,-412260.3018565035+265259.61673799914i
8.8E-4,0.00338,-416763.51378654625+262479.0424803686i
8.900000000000001E-4,0.00338,-420221.0583895799+259215.47635508358i
9.000000000000001E-4,0.00338,-422705.9541339443+255532.9120407008i
9.1E-4,0.00338,-424077.94353078696+251528.61591509424i
9.2E-4,0.00338,-423684.8203277474+247540.3158779846i
9.3E-4,0.00338,-421495.5358717536+243703.58031353334i
9.400000000000001E-4,0.00338,-417730.2129482278+240036.4256675264i
9.5E-4,0.00338,-412236.1925778359+236449.4187638999i
9.6E-4,0.00338,-404333.3098449049+233683.64009540548i
9.7E-4,0.00338,-393972.35786867084+231878.4462145637i
9.800000000000002E-4,0.00338,-381344.1716325508+231460.34243486047i
9.9E-4,0.00338,-366378.64444369555+232059.32555357533i
0.001,0.00338,-348531.89253417327+234963.63412399706i
0.00101,0.00338,-327803.9159039845+240173.2681461257i
0.00102,0.00338,-304299.2867566305+248292.4817498001i
0.00103,0.00338,-278186.53553983814+259755.1717871601i
0.0010400000000000001,0.00338,-249244.0794973438+275548.5364010517i
0.0010500000000000002,0.00338,-217471.91862914767+295672.57559147495i
0.0010600000000000002,0.00338,-183128.6905138327+321030.67270159366i
0.0010700000000000002,0.00338,-146974.07350068373+353160.5270248741i
0.00108,0.00338,-109038.15761593495+392208.2669737199i
0.00109,0.00338,-69048.82550342975+438563.33217181347i
0.0011,0.00338,-28775.125404201128+494112.0845370386i
0.00111,0.00338,10918.327627223065+559490.2037200098i
0.0011200000000000001,0.00338,50031.53359084262+634697.6897207272i
0.0011300000000000001,0.00338,88098.53577166768+721851.0016988489i
0.0011400000000000002,0.00338,121452.22332504515+821458.7169538081i
0.0011500000000000002,0.00338,149935.9633840891+933646.4987113334i
0.0011600000000000002,0.00338,173047.8542101944+1059606.0311899476i
0.00117,0.00338,186796.1510478074+1200767.016673556i
0.0011800000000000003,0.00338,189153.38486517564+1356270.0053453816i
0.00119,0.00338,179447.72870221292+1526607.5216963224i
0.0012000000000000001,0.00338,152820.82403021923+1712850.4811927406i
0.0012100000000000001,0.00338,106868.19205069472+1914137.2342672844i
0.0012200000000000002,0.00338,39636.35684795615+2129226.4953585295i
0.0012300000000000002,0.00338,-55086.11427816127+2357583.162369605i
0.0012400000000000002,0.00338,-179152.1441635332+2598658.1303832284i
0.0012500000000000002,0.00338,-335741.42175365984+2849264.701152188i
0.0012600000000000003,0.00338,-532594.496489255+3105356.8180068345i
0.00127,0.00338,-771134.1133462916+3366175.2581172413i
0.00128,0.00338,-1054676.6914453355+3627606.644466385i
0.0012900000000000001,0.00338,-1391688.2124748009+3879442.3198388834i
0.0013000000000000002,0.00338,-1782907.7554412065+4120766.675384523i
0.0013100000000000002,0.00338,-2232362.5988384127+4344196.177229213i
0.0013200000000000002,0.00338,-2745881.233350657+4534349.9677177295i
0.0013300000000000002,0.00338,-3323640.0017954987+4690948.895377063i
0.0013400000000000003,0.00338,-3969197.724926632+4796065.298610836i
0.0013500000000000003,0.00338,-4682962.21486914+4835586.540448638i
0.00136,0.00338,-5464874.275685741+4803564.348715148i
0.0013700000000000001,0.00338,-6312119.062258145+4674908.921943664i
0.0013800000000000002,0.00338,-7221492.115737269+4439986.0270378925i
0.0013900000000000002,0.00338,-8181404.1942276005+4071117.833527349i
0.0014000000000000002,0.00338,-9190145.258178342+3558721.6466335407i
0.0014100000000000002,0.00338,-1.0227868648060719E7+2872406.895465854i
0.0014200000000000003,0.00338,-1.1283127565306561E7+1997780.3735586952i
0.0014300000000000003,0.00338,-1.2328003906312114E7+906194.132755495i
0.00144,0.00338,-1.3341497826276544E7-421039.7368559767i
0.0014500000000000001,0.00338,-1.4290299615235219E7-2006902.986488705i
0.0014600000000000001,0.00338,-1.513637085182325E7-3871748.405323536i
0.0014700000000000002,0.00338,-1.5833219227843085E7-6034650.30535194i
0.0014800000000000002,0.00338,-1.6332707102470385E7-8509493.060217416i
0.0014900000000000002,0.00338,-1.6574757546281798E7-1.130708042923889E7i
0.0015000000000000002,0.00338,-1.6494269313736053E7-1.443126364987349E7i
2.0E-4,0.0033900000000000002,-1.0884026102939291E-7-6.912088807329349E-7i
2.1E-4,0.0033900000000000002,-105701.90940484127+26214.675018780057i
2.2E-4,0.0033900000000000002,-107650.31725176789+35054.864121518905i
2.3E-4,0.0033900000000000002,-109482.60251583447+42948.10003990034i
2.4E-4,0.0033900000000000002,-111260.55952014626+50012.34282093206i
2.5E-4,0.0033900000000000002,-113030.39359412815+56307.761807780524i
2.6000000000000003E-4,0.0033900000000000002,-114888.93224735247+62027.64088869034i
2.7E-4,0.0033900000000000002,-116797.16188884+67225.8092788617i
2.8000000000000003E-4,0.0033900000000000002,-118854.10298498756+71968.08401589385i
2.9E-4,0.0033900000000000002,-121041.94333843973+76339.84037184111i
3.0000000000000003E-4,0.0033900000000000002,-123381.09442839124+80416.77402496176i
3.1E-4,0.0033900000000000002,-125847.57826010892+84235.97666112722i
3.2E-4,0.0033900000000000002,-128464.18151569118+87891.05038836901i
3.3E-4,0.0033900000000000002,-131269.34934187945+91408.8137894637i
3.4E-4,0.0033900000000000002,-134229.04818297192+94793.24579924339i
3.5000000000000005E-4,0.0033900000000000002,-137300.7283294622+98112.4917071629i
3.6E-4,0.0033900000000000002,-140563.34781514632+101385.73813020437i
3.7E-4,0.0033900000000000002,-143953.9265563857+104644.55827633975i
3.8E-4,0.0033900000000000002,-147434.97086719924+107892.33476869694i
3.9000000000000005E-4,0.0033900000000000002,-151104.62427754255+111202.77849223802i
4.0E-4,0.0033900000000000002,-154871.91021849282+114558.66127570378i
4.1E-4,0.0033900000000000002,-158743.05316696502+117965.20558948875i
4.2E-4,0.0033900000000000002,-162765.26399281243+121436.45485196672i
4.3000000000000004E-4,0.0033900000000000002,-166898.29729084903+124953.63070613772i
4.4000000000000007E-4,0.0033900000000000002,-171142.1530610749+128516.73315200178i
4.5E-4,0.0033900000000000002,-175434.89966254355+132194.48642437585i
4.6E-4,0.0033900000000000002,-179912.78027329888+135924.56836745562i
4.7000000000000004E-4,0.0033900000000000002,-184502.6674766641+139713.83609978613i
4.8000000000000007E-4,0.0033900000000000002,-189158.72543752316+143588.62222359676i
4.9E-4,0.0033900000000000002,-193921.2896172863+147570.65440147417i
5.0E-4,0.0033900000000000002,-198872.1694364448+151600.9877535515i
5.1E-4,0.0033900000000000002,-203946.33896364787+155689.23841835032i
5.200000000000001E-4,0.0033900000000000002,-209074.2049301917+159892.07441870763i
5.300000000000001E-4,0.0033900000000000002,-214388.03111979083+164182.6048277918i
5.4E-4,0.0033900000000000002,-219878.50832486138+168517.97815404722i
5.5E-4,0.0033900000000000002,-225509.04470761737+172906.2951952124i
5.600000000000001E-4,0.0033900000000000002,-231278.8847436927+177382.2600227946i
5.700000000000001E-4,0.0033900000000000002,-237230.04171581028+181945.15623079397i
5.8E-4,0.0033900000000000002,-243365.78953679823+186529.93478281426i
5.9E-4,0.0033900000000000002,-249718.83799166564+191137.2244992674i
6.000000000000001E-4,0.0033900000000000002,-256264.7171559265+195797.10927058646i
6.100000000000001E-4,0.0033900000000000002,-262979.51411609823+200518.63370176626i
6.2E-4,0.0033900000000000002,-269876.99081378424+205217.51752710302i
6.3E-4,0.0033900000000000002,-277132.23031719745+209901.10690294436i
6.4E-4,0.0033900000000000002,-284573.2038506658+214576.6258721928i
6.500000000000001E-4,0.0033900000000000002,-292179.82863581827+219248.25647826708i
6.6E-4,0.0033900000000000002,-299984.7414691855+223856.17693720525i
6.7E-4,0.0033900000000000002,-308199.0000907685+228395.04672304928i
6.8E-4,0.0033900000000000002,-316620.14227250137+232829.95636532863i
6.900000000000001E-4,0.0033900000000000002,-325248.1680143843+237160.90586404354i
7.0E-4,0.0033900000000000002,-333951.94285146036+241533.7898720109i
7.1E-4,0.0033900000000000002,-343118.20963150525+245547.0057043345i
7.2E-4,0.0033900000000000002,-352462.7023724864+249341.6916321056i
7.300000000000001E-4,0.0033900000000000002,-361985.421074404+252917.84765532424i
7.4E-4,0.0033900000000000002,-371578.7672945551+256401.06510064466i
7.5E-4,0.0033900000000000002,-381559.7985492393+259497.16962975683i
7.6E-4,0.0033900000000000002,-391603.15339183406+262247.6938322259i
7.700000000000001E-4,0.0033900000000000002,-401708.83182233945+264652.6377080519i
7.8E-4,0.0033900000000000002,-411876.8338407554+266712.0012572345i
7.9E-4,0.0033900000000000002,-422120.6126099878+268389.0496438075i
8.0E-4,0.0033900000000000002,-432359.51897834823+269541.6213767678i
8.100000000000001E-4,0.0033900000000000002,-442435.375187803+270211.9636629661i
8.2E-4,0.0033900000000000002,-452348.1812383514+270400.0765024021i
8.3E-4,0.0033900000000000002,-462026.2874802112+270444.8750687767i
8.4E-4,0.0033900000000000002,-471472.8477458055+269598.5137481185i
8.500000000000001E-4,0.0033900000000000002,-480410.9522736185+268217.4893738076i
8.600000000000001E-4,0.0033900000000000002,-488840.60106365+266301.80194584414i
8.7E-4,0.0033900000000000002,-496734.47982771293+264086.3121739669i
8.8E-4,0.0033900000000000002,-503782.5256638209+261699.3623170878i
8.900000000000001E-4,0.0033900000000000002,-509931.55044753995+258577.41171111897i
9.000000000000001E-4,0.0033900000000000002,-515094.9719367869+255051.2187312754i
9.1E-4,0.0033900000000000002,-519254.25541234895+251252.48608206533i
9.2E-4,0.0033900000000000002,-521877.81586276804+247777.23257328433i
9.3E-4,0.0033900000000000002,-523017.5628872341+243963.27564604976i
9.400000000000001E-4,0.0033900000000000002,-522611.699254395+240211.18471224944i
9.5E-4,0.0033900000000000002,-520624.5683402+236675.9806655854i
9.6E-4,0.0033900000000000002,-516419.5995978755+234123.23685083046i
9.7E-4,0.0033900000000000002,-509992.4214257574+232276.0548683659i
9.800000000000002E-4,0.0033900000000000002,-501524.86033623747+231339.99740716844i
9.9E-4,0.0033900000000000002,-490901.32512631535+231579.10816130164i
0.001,0.0033900000000000002,-477501.59189626254+234003.49577184647i
0.00101,0.0033900000000000002,-461352.2313233373+238779.8847863528i
0.00102,0.0033900000000000002,-442872.91974631615+245954.80572113555i
0.00103,0.0033900000000000002,-421915.7197419706+256050.2241574625i
0.0010400000000000001,0.0033900000000000002,-398137.2077058987+270421.5139176427i
0.0010500000000000002,0.0033900000000000002,-371637.34549026325+289367.33019027807i
0.0010600000000000002,0.0033900000000000002,-343093.83619146916+312804.97169084655i
0.0010700000000000002,0.0033900000000000002,-312661.35997383785+342181.549945742i
0.00108,0.0033900000000000002,-280347.90815834707+378493.1496025945i
0.00109,0.0033900000000000002,-246336.02575115964+422285.54100434826i
0.0011,0.0033900000000000002,-212005.1846146271+473513.56455267535i
0.00111,0.0033900000000000002,-178129.2477537243+534432.5640875907i
0.0011200000000000001,0.0033900000000000002,-144721.29851451278+605236.1592932589i
0.0011300000000000001,0.0033900000000000002,-112565.64855263392+686774.1913284305i
0.0011400000000000002,0.0033900000000000002,-84781.56181184256+779898.3730580858i
0.0011500000000000002,0.0033900000000000002,-61740.4960469488+885680.6159678625i
0.0011600000000000002,0.0033900000000000002,-43508.33446096711+1004424.2299880431i
0.00117,0.0033900000000000002,-34373.779708217764+1136913.9994821404i
0.0011800000000000003,0.0033900000000000002,-36712.918864144216+1283812.7215424334i
0.00119,0.0033900000000000002,-50551.171018939276+1444976.9636025312i
0.0012000000000000001,0.0033900000000000002,-79174.01842604206+1621817.5740261793i
0.0012100000000000001,0.0033900000000000002,-128493.28700487374+1812159.6209757975i
0.0012200000000000002,0.0033900000000000002,-198390.38656562316+2016126.1439809615i
0.0012300000000000002,0.0033900000000000002,-291955.73996936664+2234771.9642378795i
0.0012400000000000002,0.0033900000000000002,-416883.66460753174+2463305.48487352i
0.0012500000000000002,0.0033900000000000002,-573540.603633242+2700902.6948033287i
0.0012600000000000003,0.0033900000000000002,-766038.3096473904+2947137.120164238i
0.00127,0.0033900000000000002,-1001548.9852245455+3195738.004818654i
0.00128,0.0033900000000000002,-1281036.6722219884+3443168.1439739815i
0.0012900000000000001,0.0033900000000000002,-1610192.0423352534+3685402.356081871i
0.0013000000000000002,0.0033900000000000002,-1994124.8956844276+3915309.4192854273i
0.0013100000000000002,0.0033900000000000002,-2433687.8489505504+4126539.1013400652i
0.0013200000000000002,0.0033900000000000002,-2935261.829426504+4309040.7224786i
0.0013300000000000002,0.0033900000000000002,-3500944.690202887+4455258.159768578i
0.0013400000000000003,0.0033900000000000002,-4130581.1207941244+4553282.189278017i
0.0013500000000000003,0.0033900000000000002,-4827679.422557323+4588061.258746584i
0.00136,0.0033900000000000002,-5590669.1352765495+4550678.348801887i
0.0013700000000000001,0.0033900000000000002,-6416131.010650926+4420295.408976777i
0.0013800000000000002,0.0033900000000000002,-7303926.168807116+4186133.9177696807i
0.0013900000000000002,0.0033900000000000002,-8242281.134099035+3820441.6775113544i
0.0014000000000000002,0.0033900000000000002,-9227738.616996909+3317711.2543378174i
0.0014100000000000002,0.0033900000000000002,-1.02394322216048E7+2642452.730021222i
0.0014200000000000003,0.0033900000000000002,-1.1268475953186005E7+1781876.357274349i
0.0014300000000000003,0.0033900000000000002,-1.2289014135712326E7+709831.9676850286i
0.00144,0.0033900000000000002,-1.3279314464272184E7-592139.629447197i
0.0014500000000000001,0.0033900000000000002,-1.4203964340974107E7-2149681.3221227988i
0.0014600000000000001,0.0033900000000000002,-1.5025751128883155E7-3982025.9154857188i
0.0014700000000000002,0.0033900000000000002,-1.570458127613651E7-6105954.767867693i
0.0014800000000000002,0.0033900000000000002,-1.6187244607833752E7-8537931.576578973i
0.0014900000000000002,0.0033900000000000002,-1.6417544317711746E7-1.1288156409166716E7i
0.0015000000000000002,0.0033900000000000002,-1.6325824399854371E7-1.436067490037474E7i
2.0E-4,0.0034000000000000002,-5.3122337476203E-8-7.872515266491089E-7i
2.1E-4,0.0034000000000000002,-121295.84567949829+18450.805503629705i
2.2E-4,0.0034000000000000002,-124364.26229509574+27733.769974644856i
2.3E-4,0.0034000000000000002,-127229.28256059831+35950.60510955856i
2.4E-4,0.0034000000000000002,-130014.70509073035+43218.40683235401i
2.5E-4,0.0034000000000000002,-132696.23522840216+49691.9038859432i
2.6000000000000003E-4,0.0034000000000000002,-135457.85316503918+55534.93740528987i
2.7E-4,0.0034000000000000002,-138275.36335785865+60751.4600939623i
2.8000000000000003E-4,0.0034000000000000002,-141170.50619200568+65497.19358583964i
2.9E-4,0.0034000000000000002,-144187.96466602603+69844.89440687338i
3.0000000000000003E-4,0.0034000000000000002,-147396.24331496668+73918.15566829158i
3.1E-4,0.0034000000000000002,-150758.90204395837+77708.40625729751i
3.2E-4,0.0034000000000000002,-154200.541226778+81267.98019442406i
3.3E-4,0.0034000000000000002,-157853.2342904597+84614.40893752257i
3.4E-4,0.0034000000000000002,-161651.22783213403+87845.50795541247i
3.5000000000000005E-4,0.0034000000000000002,-165573.29850340853+91048.18198162373i
3.6E-4,0.0034000000000000002,-169685.64147019343+94158.88679080961i
